@relation CIRCLES
@attribute x real
@attribute y real
@attribute class {p,n}

@data
0.27625,0.47187,n
0.37686,0.62302,p
0.32015,0.49277,n
0.13052,0.39890,n
0.24683,0.61281,n
0.16219,0.54047,n
0.25776,0.58070,n
0.09696,0.45701,n
0.68667,0.97753,p
0.16367,0.55530,n
0.65399,0.72056,p
0.12910,0.62316,p
0.96608,0.68322,p
0.62546,0.96980,p
0.03468,0.99560,p
0.81097,0.43556,p
0.29005,0.39425,n
0.30019,0.47774,n
0.20338,0.52666,n
0.01718,0.43513,p
0.14180,0.44863,n
0.85168,0.16361,p
0.25064,0.61953,n
0.28892,0.65564,p
0.22919,0.36762,n
0.88021,0.86363,p
0.97079,0.55111,p
0.30747,0.40194,n
0.25810,0.44630,n
0.13975,0.37202,n
0.29542,0.50220,n
0.88629,0.48855,p
0.72140,0.06957,n
0.76159,0.45991,n
0.28947,0.48435,n
0.01131,0.04675,p
0.34902,0.50577,n
0.41078,0.96630,p
0.00107,0.30098,p
0.86073,0.70621,n
0.36649,0.41406,p
0.42584,0.64040,p
0.76908,0.15077,p
0.32942,0.47905,n
0.08832,0.80976,p
0.30289,0.42029,n
0.23262,0.50231,n
0.18717,0.51869,n
0.97360,0.23990,p
0.18982,0.61061,n
0.70231,0.58618,p
0.18350,0.59203,p
0.31587,0.41009,p
0.40233,0.63127,p
0.10926,0.51831,n
0.90398,0.00319,p
0.06524,0.29150,p
0.22912,0.89648,p
0.26721,0.41952,n
0.16389,0.54055,n
0.52991,0.32033,p
0.90769,0.09386,p
0.26398,0.42331,n
0.28543,0.44429,p
0.16625,0.40050,n
0.73780,0.30887,p
0.27055,0.48929,n
0.37264,0.84507,p
0.17723,0.02388,p
0.41836,0.30232,p
0.75688,0.08127,p
0.08532,0.51954,n
0.62505,0.67024,p
0.45616,0.95915,p
0.41576,0.57063,p
0.16394,0.59743,n
0.14459,0.37205,n
0.15759,0.57874,n
0.14210,0.48392,n
0.27369,0.49264,n
0.23529,0.59666,n
0.15650,0.88717,n
0.28533,0.44085,n
0.69975,0.55415,p
0.28885,0.39299,n
0.26419,0.44636,n
0.93294,0.02371,p
0.95276,0.61042,p
0.14549,0.39043,n
0.66969,0.58284,p
0.30145,0.49972,n
0.31119,0.57671,n
0.54237,0.96861,p
0.09069,0.85471,p
0.30406,0.94766,p
0.41713,0.99531,p
0.64911,0.80139,p
0.17129,0.36852,n
0.92628,0.51192,p
0.07951,0.12743,p
0.25331,0.43878,n
0.66044,0.36358,p
0.25436,0.42499,n
0.21266,0.47426,n
0.88107,0.13620,p
0.88458,0.19080,p
0.20087,0.55871,n
0.24299,0.47348,n
0.15007,0.85708,p
0.77925,0.38019,p
0.44426,0.89529,p
0.80768,0.64686,n
0.57640,0.39977,p
0.25157,0.38839,n
0.07222,0.17489,p
0.65229,0.02599,p
0.84313,0.63008,p
0.28322,0.73922,p
0.29776,0.61852,p
0.13135,0.43982,n
0.76092,0.95430,p
0.31674,0.40942,n
0.03137,0.66100,p
0.01663,0.65450,p
0.96984,0.99288,p
0.82392,0.31657,p
0.22902,0.42618,n
0.28597,0.45331,n
0.85511,0.45350,p
0.27373,0.61264,n
0.86138,0.03341,p
0.23081,0.58278,n
0.79975,0.97890,p
0.22079,0.63518,n
0.16757,0.59687,n
0.84957,0.89408,p
0.24545,0.53104,n
0.35237,0.47468,p
0.10538,0.39283,n
0.75964,0.01895,n
0.10207,0.12146,p
0.34785,0.49795,p
0.64158,0.95472,p
0.80161,0.29523,p
0.56581,0.89175,n
0.92450,0.03217,p
0.59484,0.14953,n
0.65391,0.23510,n
0.16052,0.53096,n
0.93304,0.01040,p
0.20059,0.48463,n
0.57354,0.79518,p
0.87493,0.50660,p
0.15623,0.59211,n
0.38224,0.74526,p
0.21282,0.19888,p
0.75274,0.33927,p
0.64450,0.20925,p
0.29773,0.01595,p
0.16309,0.60603,n
0.14231,0.63962,p
0.70301,0.08285,p
0.38743,0.43422,p
0.29273,0.48552,n
0.16367,0.43759,n
0.17841,0.50981,n
0.66426,0.86373,p
0.14858,0.59122,n
0.15740,0.55941,n
0.43790,0.11364,p
0.06621,0.56751,p
0.17887,0.62455,p
0.46136,0.66927,p
0.31875,0.58080,p
0.23207,0.47597,n
0.30560,0.46680,n
0.39095,0.35317,p
0.91764,0.06374,p
0.19198,0.74111,p
0.23733,0.57701,n
0.98926,0.02277,p
0.33005,0.34795,p
0.11832,0.56808,n
0.67894,0.96302,p
0.15905,0.46912,n
0.51818,0.02295,n
0.26639,0.45598,n
0.29941,0.54804,p
0.22582,0.67202,p
0.59181,0.35473,p
0.19092,0.50892,p
0.41786,0.41713,p
0.52282,0.31270,p
0.99939,0.29805,p
0.46957,0.74834,p
0.27416,0.36967,p
0.14806,0.62467,n
0.26192,0.62141,n
0.21766,0.49245,n
0.17623,0.44383,p
0.11453,0.40949,p
0.27315,0.95764,p
0.11955,0.43364,n
0.24173,0.38659,n
0.16682,0.54345,n
0.23563,0.61055,n
0.21752,0.47045,n
0.41452,0.17466,p
0.33434,0.46340,n
0.29732,0.49996,n
0.51808,0.23155,p
0.14132,0.50016,n
0.72708,0.74513,p
0.16102,0.49959,n
0.28240,0.43345,n
0.24747,0.25675,p
0.96991,0.48524,p
0.11077,0.38056,n
0.74952,0.57974,p
0.22322,0.45116,n
0.24768,0.46287,n
0.33926,0.28362,p
0.13447,0.62031,n
0.06529,0.44721,n
0.28748,0.90502,p
0.70532,0.83076,p
0.24373,0.45205,n
0.46835,0.81774,p
0.43684,0.53951,p
0.11292,0.58435,n
0.18668,0.64349,n
0.25588,0.08975,p
0.25439,0.38352,n
0.20420,0.57895,n
0.12732,0.26242,p
0.61239,0.56493,p
0.94243,0.34559,p
0.14468,0.37145,n
0.40022,0.00985,p
0.28454,0.39620,n
0.06218,0.51363,n
0.08929,0.69879,p
0.11902,0.46492,n
0.83318,0.41074,p
0.06854,0.47226,n
0.85695,0.51652,p
0.29614,0.18358,p
0.49788,0.42742,p
0.25800,0.54392,n
0.23947,0.61318,n
0.80653,0.79975,p
0.24789,0.65654,p
0.24547,0.62984,n
0.16495,0.53082,p
0.13419,0.49845,n
0.16069,0.35828,n
0.67624,0.55694,p
0.88705,0.08181,p
0.24204,0.54944,n
0.42424,0.37698,p
0.13844,0.55236,n
0.84361,0.54123,p
0.17438,0.65152,p
0.64819,0.21687,p
0.09072,0.58602,n
0.94280,0.86455,p
0.35777,0.29538,p
0.15921,0.41112,p
0.55747,0.49177,n
0.45497,0.46246,p
0.85501,0.89492,p
0.27110,0.24648,p
0.95368,0.44712,p
0.49666,0.88912,p
0.76805,0.06846,p
0.08472,0.59950,p
0.88049,0.34229,p
0.02095,0.14205,p
0.32581,0.54666,n
0.29990,0.34300,n
0.97448,0.35888,p
0.37596,0.52801,n
0.57307,0.53438,n
0.50357,0.36022,n
0.70745,0.38701,n
0.16088,0.27555,p
0.04381,0.23347,p
0.42918,0.32775,n
0.21654,0.49044,n
0.43647,0.60998,n
0.36742,0.61575,n
0.53942,0.56702,n
0.87518,0.70342,p
0.41371,0.69781,n
0.89782,0.48774,p
0.48874,0.22555,p
0.30294,0.98163,p
0.35480,0.85436,p
0.41921,0.07020,p
0.38738,0.38096,n
0.33378,0.33378,n
0.92179,0.83360,p
0.51453,0.50530,n
0.54195,0.63963,n
0.45590,0.71084,p
0.49992,0.33423,n
0.38655,0.35103,p
0.17019,0.41232,p
0.74614,0.81070,p
0.47460,0.42640,n
0.74983,0.50004,p
0.39027,0.44146,p
0.44835,0.69021,n
0.92774,0.94885,p
0.28541,0.25392,p
0.17196,0.10312,n
0.46186,0.32265,n
0.71556,0.55952,p
0.24235,0.24823,p
0.39639,0.62141,n
0.23307,0.56427,n
0.67879,0.77591,p
0.61203,0.14266,p
0.48645,0.55733,n
0.43155,0.69246,n
0.96214,0.75402,p
0.13575,0.19428,p
0.51508,0.46685,n
0.24149,0.51164,n
0.97073,0.60453,n
0.65755,0.25959,n
0.32174,0.57063,n
0.94210,0.77539,p
0.37441,0.58169,n
0.34590,0.44325,n
0.07144,0.91912,p
0.40880,0.53945,n
0.37977,0.46111,n
0.18093,0.92246,p
0.97806,0.68437,p
0.07063,0.78140,p
0.20135,0.81243,p
0.30165,0.54219,n
0.48972,0.84733,n
0.06824,0.35091,p
0.35689,0.68072,p
0.16156,0.18175,p
0.84086,0.06727,p
0.50893,0.86527,p
0.30359,0.51810,n
0.44438,0.76319,p
0.69465,0.65188,n
0.40259,0.34856,n
0.29875,0.78698,p
0.46813,0.18159,p
0.40813,0.74616,p
0.71803,0.30863,p
0.53746,0.43193,n
0.03766,0.44641,p
0.15555,0.30322,p
0.68697,0.47399,p
0.12239,0.23765,p
0.23098,0.42321,n
0.82546,0.53674,n
0.34169,0.02473,p
0.43169,0.34867,n
0.14114,0.49001,p
0.30050,0.60349,n
0.30531,0.35677,n
0.13878,0.33711,p
0.79206,0.08516,p
0.06850,0.47884,p
0.18655,0.16925,p
0.36367,0.69254,n
0.49374,0.43494,n
0.49714,0.61514,n
0.04553,0.01718,p
0.60419,0.90836,p
0.22621,0.68524,p
0.32049,0.57954,n
0.96258,0.34189,p
0.41628,0.57631,n
0.20451,0.60244,p
0.44083,0.45899,n
0.55815,0.40403,p
0.90120,0.65477,p
0.58079,0.58437,n
0.28085,0.62483,p
0.93126,0.35103,p
0.84362,0.62033,p
0.39645,0.39111,n
0.64515,0.72127,p
0.58057,0.51738,n
0.16662,0.08895,p
0.64935,0.00280,p
0.87521,0.39316,p
0.24247,0.25640,p
0.36435,0.63431,n
0.43815,0.87298,p
0.22873,0.25161,p
0.93186,0.71781,n
0.31102,0.21556,n
0.63996,0.04669,p
0.86931,0.17916,n
0.18090,0.55701,p
0.35178,0.39002,n
0.41212,0.40129,n
0.12858,0.39568,p
0.53674,0.37190,n
0.51532,0.49958,n
0.23234,0.52418,n
0.52774,0.34272,p
0.66850,0.71508,p
0.27033,0.58893,n
0.32407,0.65054,n
0.10558,0.37220,p
0.98738,0.72387,p
0.10931,0.68801,p
0.36275,0.63779,n
0.46112,0.44525,n
0.48728,0.45099,n
0.13746,0.64699,p
0.83982,0.29751,p
0.84157,0.08851,p
0.43650,0.24903,n
0.47141,0.62327,n
0.82238,0.05446,p
0.49519,0.57608,n
0.82605,0.32759,n
0.49516,0.60129,n
0.48504,0.55657,n
0.52328,0.91006,p
0.49599,0.56506,n
0.22578,0.94161,p
0.36798,0.51602,n
0.89707,0.47348,p
0.30545,0.65575,n
0.43369,0.83833,p
0.65033,0.76494,p
0.56559,0.51674,n
0.49977,0.40443,n
0.25546,0.14499,p
0.05169,0.15668,p
0.73743,0.91008,p
0.66346,0.96080,p
0.34654,0.38256,n
0.77376,0.87826,p
0.33409,0.41433,n
0.51564,0.56024,p
0.41610,0.58150,n
0.20534,0.68894,p
0.67507,0.53537,p
0.88637,0.86165,p
0.27618,0.56023,n
0.23766,0.54393,n
0.72141,0.09491,p
0.34216,0.51463,n
0.01581,0.59801,p
0.32535,0.49396,n
0.89489,0.58952,p
0.29242,0.56998,n
0.50572,0.17222,p
0.55276,0.50471,n
0.42176,0.38094,n
0.18033,0.93694,p
0.59869,0.73422,p
0.23366,0.49445,p
0.48481,0.47061,n
0.41691,0.87380,p
0.44211,0.44705,n
0.35099,0.38829,n
0.52237,0.34315,n
0.72855,0.58303,p
0.17013,0.77280,p
0.35115,0.09468,p
0.43836,0.50006,n
0.35400,0.52462,n
0.45763,0.65670,n
0.22298,0.65916,p
0.35695,0.63029,n
0.10749,0.84430,n
0.44913,0.04053,p
0.50698,0.44187,n
0.51044,0.50420,n
0.48167,0.61789,n
0.45184,0.68333,n
0.35953,0.41138,n
0.63919,0.07879,p
0.17715,0.11071,p
0.28198,0.42154,p
0.41574,0.44635,n
0.26187,0.90628,p
0.19465,0.51423,p
0.20896,0.95067,p
0.48871,0.46728,n
0.41139,0.57856,n
0.33488,0.39206,n
0.73925,0.06148,p
0.49531,0.49779,n
0.01604,0.64284,p
0.75800,0.42801,p
0.27685,0.43388,n
0.23337,0.55773,n
0.98986,0.17947,p
0.16101,0.17773,p
0.50923,0.37763,n
0.30390,0.37361,n
0.49314,0.89194,p
0.20876,0.84241,p
0.87145,0.98415,p
0.48339,0.50707,n
0.56756,0.55941,n
0.79471,0.30012,p
0.01232,0.70612,p
0.46782,0.68062,n
0.02237,0.87486,p
0.29525,0.66793,n
0.53461,0.02682,p
0.82033,0.95516,p
0.33094,0.49057,n
0.21057,0.46592,p
0.32238,0.49282,n
0.22869,0.51304,n
0.73513,0.37787,p
0.35137,0.58825,n
0.88757,0.40862,p
0.44747,0.65375,n
0.39856,0.06205,p
0.53779,0.58230,n
0.33933,0.16349,n
0.35433,0.34299,n
0.41148,0.60143,n
0.36283,0.38099,n
0.35624,0.48329,n
0.40717,0.60549,n
0.12139,0.11765,n
0.66724,0.74897,p
0.29289,0.60586,n
0.80022,0.72328,p
0.67273,0.42928,p
0.96602,0.29347,p
0.28249,0.78101,p
0.10032,0.34594,p
0.29740,0.36196,n
0.96615,0.28990,p
0.35160,0.36779,n
0.62903,0.00057,p
0.98823,0.22670,p
0.21522,0.56021,n
0.47541,0.36774,n
0.13122,0.59814,p
0.87825,0.68897,p
0.41058,0.43664,n
0.99675,0.63924,n
0.67812,0.26842,p
0.19267,0.84314,p
0.99870,0.13077,n
0.46457,0.53089,n
0.35961,0.36131,n
0.54642,0.45807,n
0.27011,0.18421,n
0.28281,0.40955,n
0.49545,0.42281,n
0.37907,0.26187,p
0.44160,0.36802,n
0.62178,0.96490,p
0.78999,0.88198,n
0.15481,0.08989,p
0.56233,0.47156,n
0.33874,0.45666,n
0.34232,0.53414,n
0.66426,0.51849,p
0.27961,0.61586,n
0.06741,0.02623,p
0.21574,0.53721,n
0.72513,0.93125,p
0.10500,0.85117,p
0.49386,0.39232,n
0.05265,0.94127,p
0.25221,0.41143,n
0.50723,0.16787,n
0.47175,0.56321,p
0.29764,0.00989,p
0.26210,0.61031,n
0.42126,0.64222,n
0.72376,0.73369,p
0.33913,0.39260,n
0.97733,0.89080,p
0.10032,0.63337,p
0.40285,0.84322,p
0.30555,0.48595,n
0.50794,0.42525,n
0.90627,0.59846,p
0.43757,0.26217,p
0.30908,0.54163,n
0.23638,0.59467,n
0.17180,0.94791,p
0.44627,0.46707,n
0.39931,0.36946,p
0.72253,0.09775,p
0.43720,0.06968,p
0.20824,0.57423,p
0.03573,0.15861,p
0.32456,0.52120,n
0.46886,0.48669,n
0.36183,0.59122,n
0.42032,0.52244,n
0.53484,0.43171,n
0.27767,0.55291,n
0.50040,0.50106,p
0.24511,0.60378,n
0.30208,0.39861,n
0.50620,0.33947,n
0.00238,0.59242,p
0.30944,0.67410,n
0.41298,0.48892,n
0.19379,0.37480,p
0.24422,0.44537,n
0.43964,0.56906,n
0.78517,0.36826,p
0.21590,0.38896,p
0.26945,0.50184,n
0.13787,0.87584,p
0.39172,0.58490,n
0.25347,0.62695,n
0.01890,0.87298,p
0.52718,0.41734,n
0.58824,0.78461,p
0.74645,0.87331,n
0.33311,0.55548,n
0.56806,0.46211,n
0.81176,0.46228,p
0.60436,0.80049,p
0.24075,0.38256,n
0.24816,0.54110,n
0.30873,0.50667,n
0.50402,0.42510,n
0.30742,0.66398,n
0.70084,0.28040,p
0.23930,0.60867,n
0.30764,0.39406,p
0.37307,0.58078,n
0.44238,0.43682,n
0.91990,0.66494,p
0.43423,0.64049,n
0.95863,0.61596,p
0.42862,0.52089,n
0.24822,0.54462,n
0.35352,0.64120,n
0.59842,0.05336,p
0.53476,0.37973,n
0.42015,0.65407,n
0.26682,0.41489,n
0.29631,0.62608,n
0.34085,0.48900,n
0.31148,0.56178,n
0.42279,0.07694,p
0.20744,0.54117,n
0.08928,0.56035,p
0.31643,0.63918,n
0.90396,0.44887,p
0.27534,0.51740,n
0.14576,0.03238,p
0.25454,0.51265,n
0.21756,0.44660,p
0.40451,0.45252,n
0.03577,0.70346,p
0.96772,0.26301,p
0.29515,0.54329,n
0.48591,0.56416,n
0.32586,0.77329,p
0.33902,0.52512,n
0.87620,0.86020,p
0.27130,0.46979,n
0.25323,0.61522,n
0.21387,0.47128,n
0.52107,0.11685,n
0.48375,0.56195,n
0.41973,0.53264,n
0.19859,0.27574,p
0.80917,0.12233,n
0.36177,0.49588,n
0.44091,0.36366,n
0.38922,0.68057,n
0.50885,0.10906,p
0.65925,0.22869,p
0.57982,0.18718,p
0.55459,0.39396,n
0.26747,0.48919,n
0.36455,0.48392,n
0.31655,0.51243,n
0.90010,0.77760,p
0.21708,0.57665,n
0.32440,0.69090,p
0.25222,0.51742,p
0.41505,0.38051,n
0.59544,0.40152,p
0.36334,0.32740,n
0.65944,0.72931,p
0.50214,0.35968,n
0.08129,0.22998,p
0.36047,0.44476,n
0.13296,0.27934,p
0.30666,0.55198,n
0.91002,0.86335,p
0.92209,0.47230,p
0.78623,0.68140,p
0.23968,0.52477,n
0.39114,0.33783,n
0.43153,0.72599,p
0.41183,0.51249,n
0.22344,0.43097,n
0.51370,0.00625,p
0.48734,0.79481,p
0.67507,0.61837,n
0.42114,0.68979,n
0.20135,0.20589,p
0.01854,0.76179,p
0.44869,0.49297,n
0.22832,0.49690,n
0.28431,0.90614,p
0.47587,0.33408,n
0.43677,0.58853,p
0.05261,0.35275,p
0.24790,0.52601,n
0.34549,0.42821,n
0.38864,0.49587,n
0.38086,0.60156,n
0.97949,0.70149,p
0.50075,0.49608,n
0.83383,0.19848,p
0.42107,0.77609,p
0.18371,0.62875,p
0.41710,0.30949,n
0.77293,0.61858,p
0.42530,0.54673,n
0.61872,0.83897,p
0.29205,0.60711,n
0.25685,0.28632,p
0.56903,0.56390,n
0.32132,0.45055,n
0.80698,0.02224,p
0.41015,0.05226,p
0.49456,0.55820,n
0.00259,0.61810,p
0.35726,0.44338,p
0.73086,0.30567,p
0.88843,0.57417,p
0.20882,0.47298,n
0.83977,0.35059,p
0.42520,0.37930,n
0.56997,0.49412,n
0.37797,0.46862,n
0.90941,0.64401,p
0.98582,0.83011,p
0.35547,0.43798,n
0.37905,0.42202,n
0.26059,0.74588,p
0.51226,0.04641,p
0.56796,0.01214,p
0.38198,0.46809,n
0.30522,0.36264,n
0.32585,0.49622,n
0.93114,0.60965,p
0.18909,0.24103,p
0.37032,0.16184,p
0.34309,0.31103,n
0.33023,0.66266,n
0.36823,0.63827,n
0.48817,0.53394,n
0.22273,0.41700,n
0.00441,0.31444,p
0.78415,0.82652,p
0.35335,0.31420,n
0.47816,0.45307,n
0.50511,0.52331,n
0.46202,0.31379,n
0.29038,0.56956,n
0.54513,0.39191,n
0.40862,0.65829,p
0.25832,0.39060,n
0.32777,0.57555,n
0.63457,0.43586,p
0.35673,0.78186,p
0.25068,0.63032,n
0.23472,0.34927,p
0.38893,0.44517,n
0.52312,0.43572,n
0.58708,0.58150,p
0.60796,0.08709,n
0.39643,0.34392,n
0.93075,0.09880,p
0.41372,0.62150,n
0.45013,0.42580,n
0.44831,0.30929,n
0.98150,0.31173,n
0.08980,0.47562,p
0.27076,0.58227,n
0.34350,0.42009,n
0.22293,0.58589,n
0.54466,0.00169,p
0.54458,0.59285,n
0.55971,0.59721,n
0.35425,0.41532,n
0.33284,0.49400,p
0.35652,0.61927,n
0.22065,0.79333,p
0.44423,0.65697,n
0.46667,0.33516,n
0.34431,0.34408,n
0.18845,0.24489,p
0.90614,0.19035,p
0.89790,0.89534,p
0.77204,0.04266,p
0.03723,0.44216,p
0.27470,0.56040,n
0.39062,0.54662,n
0.46564,0.24746,p
0.03090,0.20990,p
0.31923,0.63279,n
0.36223,0.46882,n
0.31585,0.61061,n
0.32584,0.81353,p
0.40640,0.50540,p
0.44523,0.69884,p
0.39920,0.63495,n
0.64643,0.16746,p
0.84229,0.16647,p
0.97307,0.62160,p
0.19021,0.92421,n
0.36224,0.57982,n
0.53671,0.40591,n
0.12083,0.72704,n
0.80279,0.66024,p
0.41829,0.45423,n
0.23458,0.51945,n
0.87875,0.88688,n
0.01683,0.55167,p
0.33629,0.37087,n
0.39032,0.48130,n
0.21690,0.51586,n
0.75163,0.92495,p
0.53147,0.64297,n
0.48390,0.39056,n
0.38305,0.46064,n
0.34227,0.50818,n
0.46516,0.65279,n
0.37070,0.33955,n
0.41539,0.32413,p
0.62694,0.58608,p
0.26886,0.85013,p
0.38952,0.63188,n
0.46511,0.60658,n
0.27110,0.53117,n
0.15947,0.52662,p
0.37560,0.33221,n
0.62284,0.52388,p
0.35561,0.45606,n
0.23988,0.51580,n
0.35613,0.49884,n
0.41513,0.67199,p
0.05005,0.21178,p
0.66966,0.16888,p
0.21195,0.16722,p
0.81460,0.67682,p
0.23029,0.50049,n
0.38336,0.55010,n
0.75768,0.80446,p
0.70768,0.56034,p
0.51548,0.62235,n
0.97319,0.44621,p
0.04820,0.62967,n
0.09029,0.09892,p
0.48451,0.17396,p
0.01153,0.78463,p
0.44056,0.83950,p
0.98126,0.44398,p
0.77627,0.55058,p
0.43314,0.31678,n
0.27415,0.51227,n
0.06583,0.66900,p
0.32426,0.65933,n
0.40761,0.32888,n
0.98132,0.04766,p
0.09705,0.19960,p
0.50546,0.64297,n
0.49664,0.52392,n
0.42932,0.60075,n
0.18812,0.33230,p
0.50033,0.60025,n
0.30041,0.43723,n
0.25059,0.47584,p
0.26421,0.16904,n
0.24357,0.46136,n
0.59005,0.55366,n
0.40455,0.64996,n
0.24652,0.44346,p
0.80643,0.86588,p
0.65320,0.13892,p
0.38721,0.31883,n
0.47352,0.48631,n
0.37524,0.67557,n
0.26420,0.52443,n
0.29401,0.38929,n
0.06322,0.71439,p
0.36020,0.35689,p
0.63753,0.82173,p
0.36005,0.76035,p
0.15380,0.67709,p
0.30912,0.33291,p
0.46770,0.23234,p
0.84401,0.51692,p
0.46778,0.16447,n
0.38387,0.61812,n
0.30061,0.32249,n
0.94361,0.81997,p
0.30344,0.34866,n
0.89803,0.65852,p
0.28822,0.55004,n
0.95133,0.44902,p
0.23865,0.61408,n
0.26600,0.80014,p
0.50352,0.60662,n
0.59373,0.86815,n
0.75929,0.29296,p
0.69415,0.44544,p
0.38319,0.59987,p
0.32324,0.48109,p
0.62508,0.39320,p
0.48512,0.61006,p
0.90945,0.86860,n
0.54815,0.54084,n
0.42610,0.22220,p
0.92523,0.74135,p
0.38710,0.67461,n
0.59540,0.22607,p
0.08563,0.00001,p
0.42540,0.57476,p
0.55621,0.98919,p
0.43125,0.39031,n
0.44539,0.47395,n
0.31208,0.60962,n
0.72411,0.37409,p
0.24016,0.24902,p
0.14358,0.93855,p
0.35759,0.45677,n
0.49495,0.57475,n
0.44587,0.36518,n
0.40207,0.50947,n
0.48132,0.67866,n
0.48671,0.60611,n
0.44667,0.57853,n
0.53184,0.46206,n
0.19686,0.23651,n
0.41517,0.68091,n
0.48018,0.34902,n
0.37162,0.82565,p
0.60468,0.76524,p
0.69669,0.80014,p
0.35664,0.59243,n
0.60181,0.05878,p
0.31147,0.63564,n
0.82150,0.53663,p
0.92086,0.55724,p
0.55876,0.99066,p
0.28264,0.54363,n
0.06712,0.25584,n
0.43103,0.34334,n
0.42263,0.48055,n
0.42634,0.40391,n
0.13334,0.38487,p
0.89524,0.75382,p
0.22563,0.82745,p
0.84332,0.61048,p
0.40722,0.67185,n
0.24054,0.56015,n
0.89449,0.50150,n
0.57789,0.48459,n
0.02394,0.79318,p
0.87653,0.35337,p
0.10841,0.42235,p
0.99180,0.55465,p
0.53000,0.58883,n
0.29133,0.90005,p
0.91434,0.23569,p
0.73158,0.34476,p
0.09214,0.17974,p
0.45377,0.39926,n
0.44805,0.37180,n
0.52497,0.61866,n
0.05101,0.53263,p
0.26155,0.47971,n
0.24212,0.48360,n
0.92123,0.32861,p
0.56449,0.27366,p
0.42983,0.33183,n
0.37489,0.08608,p
0.21574,0.55788,n
0.48750,0.56929,n
0.22708,0.24628,p
0.49261,0.52342,n
0.21235,0.47272,p
0.35337,0.30900,n
0.59117,0.97896,p
0.32056,0.47340,p
0.30609,0.35885,n
0.25681,0.59145,n
0.41552,0.07594,p
0.32628,0.31627,n
0.32684,0.65315,n
0.23772,0.59578,p
0.33862,0.68561,n
0.27126,0.84064,p
0.23909,0.82882,p
0.34264,0.00486,p
0.71001,0.83716,p
0.70722,0.36419,p
0.52896,0.47461,n
0.77263,0.90801,p
0.56832,0.44776,n
0.88042,0.74056,p
0.52369,0.36168,n
0.35399,0.58359,n
0.24323,0.48029,n
0.08703,0.26948,n
0.44044,0.10921,p
0.51247,0.70989,p
0.34434,0.11099,p
0.95932,0.45858,p
0.54336,0.56084,p
0.80895,0.01432,p
0.29866,0.07915,p
0.76111,0.88238,p
0.55374,0.69366,p
0.38453,0.46798,n
0.52726,0.42967,n
0.45325,0.79174,p
0.50955,0.09521,p
0.25354,0.57755,n
0.12033,0.21380,p
0.54364,0.89225,p
0.53584,0.64362,n
0.39004,0.69746,n
0.41072,0.83417,p
0.22595,0.24296,p
0.10500,0.69098,p
0.24794,0.81555,p
0.01068,0.72451,p
0.05899,0.04944,n
0.05608,0.69637,p
0.24650,0.37311,n
0.30790,0.45043,p
0.71707,0.00321,p
0.29216,0.33432,p
0.28151,0.63072,p
0.23135,0.47473,n
0.39420,0.40120,n
0.38700,0.41721,n
0.09380,0.24209,p
0.41950,0.65215,n
0.26803,0.46336,n
0.37849,0.48313,n
0.26940,0.53214,n
0.59448,0.51606,n
0.68236,0.95621,p
0.46531,0.67451,n
0.04865,0.84634,p
0.45776,0.71800,p
0.42504,0.42759,n
0.41942,0.56661,n
0.44088,0.41315,n
0.34798,0.46310,n
0.47239,0.45929,n
0.94026,0.04411,p
0.47193,0.45294,n
0.92463,0.83295,p
0.57997,0.41434,n
0.48558,0.65043,n
0.47360,0.32793,n
0.26549,0.51933,n
0.24838,0.48038,n
0.24119,0.55506,n
0.94125,0.33895,p
0.56476,0.09307,p
0.01495,0.07877,p
0.04788,0.30124,p
0.26948,0.41780,n
0.72983,0.44691,p
0.38877,0.35954,n
0.92347,0.71216,p
0.98299,0.21135,p
0.26587,0.41626,n
0.23021,0.50034,p
0.16717,0.09306,p
0.78717,0.74876,p
0.44880,0.54353,n
0.50285,0.51964,n
0.36010,0.81002,p
0.22950,0.50051,n
0.28371,0.39602,n
0.47006,0.35289,n
0.75721,0.85538,p
0.36242,0.12431,p
0.19134,0.19464,p
0.47604,0.51390,n
0.08689,0.82975,p
0.04672,0.22809,p
0.22235,0.39386,p
0.04869,0.01805,p
0.55023,0.56704,n
0.05617,0.08712,p
0.81633,0.18961,p
0.79498,0.34781,p
0.53462,0.60171,n
0.29859,0.35145,n
0.91389,0.54892,p
0.32419,0.54904,n
0.32924,0.78377,p
0.76663,0.38343,p
0.85049,0.04341,p
0.84013,0.66328,p
0.51437,0.09149,p
0.96911,0.30639,p
0.00956,0.80159,p
0.29928,0.59352,n
0.09250,0.39178,p
0.37901,0.58896,n
0.46266,0.53954,n
0.68424,0.36269,p
0.34939,0.26514,p
0.73358,0.14057,n
0.07502,0.08349,p
0.41752,0.48946,n
0.95272,0.14955,n
0.47707,0.45193,n
0.53467,0.67806,p
0.32160,0.46455,n
0.47834,0.50515,n
0.63129,0.97432,p
0.47258,0.37428,n
0.98477,0.33709,p
0.38165,0.69071,n
0.63357,0.42402,p
0.71631,0.10143,p
0.71955,0.70816,p
0.95869,0.17411,p
0.39414,0.49686,n
0.21942,0.45156,n
0.43550,0.12266,p
0.26645,0.07962,p
0.28276,0.37622,n
0.43556,0.34613,p
0.84670,0.19344,p
0.26217,0.42997,n
0.72351,0.92277,p
0.32685,0.79747,p
0.30343,0.38507,n
0.98339,0.73811,n
0.48464,0.61686,n
0.43737,0.59367,p
0.87797,0.70902,p
0.10647,0.86833,p
0.22603,0.51078,n
