@relation CIRCLES
@attribute x real
@attribute y real
@attribute class {p,n}

@data
0.67497,0.89892,p
0.19043,0.49338,n
0.77638,0.38874,p
0.27289,0.43861,n
0.14397,0.49583,n
0.10166,0.43448,n
0.19330,0.37711,n
0.19859,0.58349,n
0.59104,0.46313,p
0.11255,0.08900,n
0.88213,0.96500,p
0.16126,0.62271,n
0.57724,0.92252,p
0.33421,0.56015,n
0.14553,0.48981,p
0.93903,0.96037,p
0.61638,0.17136,p
0.18177,0.59146,n
0.97912,0.98748,p
0.11586,0.47009,n
0.76445,0.97786,p
0.17039,0.39603,p
0.26163,0.54816,n
0.08778,0.94479,p
0.40654,0.77174,p
0.65535,0.00402,p
0.50665,0.33832,p
0.26644,0.47739,n
0.25186,0.59266,n
0.20847,0.64660,n
0.21471,0.44848,n
0.28425,0.52953,n
0.25801,0.53836,n
0.15835,0.37264,n
0.21289,0.50255,n
0.05757,0.45611,n
0.30742,0.59880,n
0.32751,0.51870,n
0.14236,0.49006,n
0.28637,0.52073,n
0.45185,0.46488,p
0.11829,0.51799,n
0.29693,0.38091,p
0.95451,0.89746,n
0.76843,0.51217,p
0.05577,0.66767,p
0.15513,0.42013,n
0.88193,0.99180,p
0.26638,0.55023,n
0.49024,0.41999,p
0.05981,0.56187,p
0.72600,0.57950,p
0.81064,0.48443,p
0.10166,0.61247,n
0.46334,0.12251,p
0.82259,0.30321,p
0.32317,0.46562,n
0.41960,0.57680,p
0.09726,0.55191,n
0.34715,0.50842,n
0.15865,0.58295,n
0.32062,0.43123,n
0.20588,0.84162,p
0.97607,0.26060,p
0.12539,0.89745,p
0.68417,0.16818,p
0.21234,0.51738,n
0.35323,0.87666,p
0.46046,0.95150,p
0.79026,0.15130,p
0.18038,0.41941,n
0.19267,0.52111,n
0.29958,0.45056,n
0.16363,0.37477,n
0.24869,0.41129,n
0.94721,0.78291,p
0.24973,0.57864,n
0.84092,0.46441,p
0.55218,0.97515,p
0.28215,0.42277,n
0.38583,0.79515,n
0.21572,0.38196,n
0.16559,0.42634,n
0.94856,0.93039,p
0.10380,0.40838,p
0.53658,0.05195,p
0.37970,0.97985,p
0.08045,0.56921,n
0.17825,0.38033,n
0.08445,0.56565,n
0.07834,0.54353,n
0.48875,0.43624,p
0.38823,0.17148,p
0.59577,0.63015,p
0.11017,0.46035,n
0.83297,0.72405,p
0.34342,0.31360,p
0.51683,0.60489,p
0.17916,0.46341,p
0.27242,0.42036,p
0.81323,0.74439,p
0.23033,0.33802,p
0.11078,0.53945,n
0.17105,0.53661,p
0.36666,0.93308,p
0.22792,0.42566,n
0.61608,0.65403,n
0.20815,0.45843,n
0.26020,0.62292,p
0.22859,0.62560,n
0.46867,0.87768,p
0.69810,0.39447,p
0.67656,0.16515,p
0.73448,0.94687,p
0.65319,0.49918,p
0.13116,0.54571,n
0.10360,0.49677,n
0.20970,0.62408,n
0.34353,0.47921,n
0.36770,0.78580,p
0.16222,0.38076,n
0.05243,0.52671,n
0.72539,0.86145,p
0.22441,0.64792,n
0.28144,0.82743,p
0.68969,0.31964,p
0.14180,0.61677,n
0.12909,0.40137,n
0.21066,0.50223,n
0.56461,0.76644,n
0.30931,0.42991,n
0.22310,0.39942,n
0.22523,0.61219,n
0.31933,0.42277,n
0.53743,0.58008,p
0.13182,0.54957,n
0.24846,0.37433,n
0.25994,0.59969,n
0.24418,0.50683,n
0.29011,0.58582,n
0.80992,0.76328,p
0.20701,0.55840,n
0.08801,0.48548,n
0.72862,0.25465,p
0.23240,0.34375,p
0.14410,0.57464,n
0.34184,0.07715,p
0.87719,0.14695,p
0.59226,0.04571,p
0.09495,0.58616,n
0.47860,0.14084,n
0.81672,0.92552,p
0.64013,0.04897,p
0.18464,0.62535,n
0.33890,0.38019,p
0.51865,0.54935,p
0.14323,0.50686,n
0.23256,0.51751,n
0.86988,0.81768,p
0.07328,0.42712,n
0.37644,0.60696,p
0.17400,0.47898,n
0.16618,0.43737,n
0.29871,0.53983,n
0.17263,0.51002,n
0.02621,0.85949,n
0.12844,0.62971,n
0.64036,0.49613,p
0.21972,0.37002,n
0.29687,0.42495,n
0.22500,0.39788,n
0.18346,0.46922,n
0.33113,0.92313,p
0.77781,0.15053,n
0.13750,0.47176,n
0.22238,0.58491,n
0.09247,0.07060,p
0.61706,0.08002,p
0.36774,0.15135,p
0.25575,0.64388,p
0.14026,0.53451,p
0.50763,0.18427,n
0.13109,0.44537,p
0.20045,0.53317,n
0.27761,0.55537,n
0.06345,0.59199,p
0.65485,0.57005,n
0.21581,0.69495,p
0.25684,0.54341,n
0.74511,0.93417,p
0.22203,0.60871,n
0.12272,0.52008,n
0.10185,0.43966,n
0.45471,0.66886,n
0.28962,0.61193,n
0.46643,0.53549,p
0.56878,0.41006,p
0.25556,0.57165,n
0.58622,0.61079,p
0.74341,0.40129,p
0.10217,0.58037,n
0.08006,0.61679,p
0.10009,0.47513,n
0.33250,0.90142,p
0.81053,0.05515,p
0.23986,0.37617,n
0.31657,0.41810,n
0.17002,0.46921,n
0.19260,0.57765,n
0.24848,0.30803,p
0.89981,0.76680,p
0.71900,0.48719,p
0.10695,0.55739,n
0.18014,0.26558,p
0.28211,0.42166,p
0.70128,0.81095,p
0.24585,0.62033,n
0.25675,0.43719,n
0.18846,0.36614,n
0.79626,0.75197,p
0.04346,0.81824,p
0.09459,0.43583,n
0.07128,0.67772,p
0.91924,0.45392,p
0.79701,0.56786,p
0.16305,0.52888,n
0.99269,0.68025,p
0.11546,0.58213,n
0.94400,0.57378,p
0.46748,0.91356,p
0.19823,0.60214,n
0.39119,0.01457,p
0.30417,0.56379,n
0.08053,0.13751,p
0.17756,0.52222,n
0.62080,0.09479,p
0.32487,0.43103,n
0.75814,0.91768,p
0.03146,0.65277,p
0.10274,0.39914,n
0.11135,0.81019,p
0.28028,0.22232,p
0.09227,0.48651,n
0.15077,0.42632,n
0.17044,0.37901,n
0.21224,0.60878,n
0.18964,0.35851,n
0.57745,0.42485,n
0.52017,0.89445,p
0.15509,0.64200,n
0.28570,0.47049,n
0.26414,0.41782,n
0.17600,0.53922,n
0.25236,0.42914,n
0.06691,0.62566,p
0.95827,0.65821,p
0.12674,0.34966,p
0.70962,0.41529,p
0.26435,0.63099,n
0.24162,0.94657,p
0.85796,0.75953,p
0.19825,0.44404,n
0.13587,0.44878,n
0.51315,0.06833,p
0.11289,0.54706,n
0.14562,0.51280,n
0.15201,0.54439,n
0.42240,0.65984,p
0.10781,0.38275,n
0.11224,0.51391,p
0.07314,0.55937,n
0.05812,0.47198,p
0.76022,0.35514,p
0.07674,0.67179,n
0.43905,0.81538,p
0.43937,0.28643,n
0.28073,0.48862,n
0.20150,0.47467,n
0.07182,0.26537,n
0.54038,0.19360,p
0.13094,0.42987,p
0.26535,0.57470,n
0.30366,0.98337,p
0.87615,0.68153,p
0.30470,0.55663,n
0.31204,0.14812,p
0.79502,0.54096,p
0.34704,0.85127,p
0.52312,0.98915,p
0.85634,0.89725,p
0.27628,0.43341,n
0.18461,0.44450,n
0.88643,0.75078,p
0.78983,0.32392,p
0.25095,0.60196,n
0.32318,0.67380,p
0.73733,0.57486,p
0.25325,0.47526,n
0.12304,0.39493,n
0.21310,0.47082,p
0.54981,0.82966,p
0.26124,0.48405,n
0.30094,0.50863,n
0.08278,0.52248,n
0.31284,0.41421,n
0.09435,0.42476,n
0.04175,0.77044,p
0.29457,0.01396,p
0.24325,0.94521,p
0.11363,0.76682,p
0.61661,0.52277,p
0.19776,0.37921,n
0.22460,0.61875,n
0.08076,0.54574,n
0.45906,0.25229,p
0.23543,0.56015,n
0.31504,0.46532,n
0.17198,0.62142,n
0.11773,0.48527,n
0.46713,0.30385,p
0.11731,0.42930,n
0.11987,0.46796,n
0.41267,0.95303,p
0.79928,0.11376,p
0.17834,0.60977,n
0.19290,0.52917,n
0.20726,0.89906,p
0.97098,0.42970,p
0.39602,0.04493,p
0.16836,0.44529,n
0.53061,0.22861,p
0.26778,0.37929,n
0.11734,0.40452,n
0.84548,0.81128,p
0.07403,0.35303,p
0.37812,0.80042,p
0.22892,0.37347,n
0.14606,0.37597,p
0.07149,0.73971,p
0.25114,0.63095,n
0.23301,0.98993,p
0.29725,0.99735,p
0.66062,0.92576,p
0.07350,0.53149,n
0.33316,0.50152,n
0.19563,0.09592,p
0.14286,0.47534,n
0.25027,0.56214,n
0.98793,0.30795,p
0.16685,0.37528,n
0.43763,0.58970,p
0.64794,0.68442,n
0.19064,0.49740,n
0.32327,0.56379,n
0.19323,0.94261,n
0.10600,0.49826,n
0.43972,0.19005,p
0.26865,0.17843,p
0.26400,0.37636,n
0.14529,0.45731,n
0.17709,0.47703,n
0.32838,0.46955,n
0.15041,0.54175,n
0.42948,0.37409,p
0.10060,0.60662,n
0.45723,0.74647,p
0.14442,0.09815,p
0.13942,0.58467,n
0.86084,0.56296,p
0.23981,0.61322,n
0.90339,0.75945,p
0.12187,0.48742,n
0.91046,0.30215,p
0.92204,0.24972,p
0.40522,0.66991,p
0.53902,0.35526,p
0.26031,0.57770,n
0.09703,0.40427,n
0.15849,0.51091,n
0.26465,0.50733,p
0.21373,0.53827,n
0.75729,0.48376,p
0.49000,0.56150,p
0.90528,0.66911,n
0.21051,0.50133,n
0.68331,0.72042,n
0.22905,0.43988,n
0.12882,0.44678,n
0.33694,0.52704,n
0.15838,0.57556,n
0.26798,0.47886,n
0.06024,0.95724,p
0.48506,0.33309,p
0.27615,0.59564,n
0.26112,0.50132,n
0.27282,0.44039,n
0.27732,0.89524,p
0.77732,0.50063,p
0.23831,0.37809,n
0.10081,0.00716,p
0.52917,0.65816,p
0.32036,0.51809,n
0.79682,0.53436,n
0.24224,0.41274,n
0.18128,0.61030,n
0.19628,0.54717,n
0.29882,0.59837,p
0.90892,0.19854,p
0.13723,0.44258,n
0.99426,0.08086,p
0.14166,0.57696,n
0.05025,0.75924,p
0.94142,0.35718,p
0.08060,0.28989,p
0.28510,0.56596,n
0.57489,0.17239,p
0.81361,0.69535,p
0.14996,0.42457,n
0.12767,0.40264,n
0.74373,0.86912,p
0.07890,0.54065,n
0.11259,0.52155,n
0.81234,0.64635,p
0.65404,0.63861,p
0.10164,0.96401,p
0.13389,0.41203,n
0.84995,0.61767,p
0.19549,0.35104,n
0.88302,0.31879,p
0.24751,0.58606,n
0.12216,0.46137,n
0.20026,0.41770,n
0.57669,0.33875,p
0.23570,0.40677,n
0.27787,0.51389,n
0.73630,0.32103,p
0.39618,0.38833,n
0.55853,0.82348,p
0.57923,0.27935,p
0.67167,0.64847,p
0.28091,0.57702,n
0.07133,0.70304,n
0.79364,0.18309,p
0.31848,0.62194,p
0.64674,0.82857,p
0.26749,0.48402,p
0.18755,0.60454,n
0.08915,0.58885,n
0.70965,0.82793,p
0.26584,0.43664,n
0.15671,0.47982,n
0.07779,0.55336,n
0.30400,0.40849,n
0.44922,0.11528,p
0.24359,0.52870,n
0.26465,0.60536,n
0.20329,0.36174,p
0.01187,0.51412,p
0.09924,0.44566,n
0.45916,0.38704,p
0.83096,0.28044,n
0.89938,0.09018,p
0.06757,0.66527,p
0.25956,0.39037,n
0.04283,0.44382,p
0.69370,0.95024,p
0.43402,0.75192,p
0.78553,0.17598,p
0.26595,0.49443,n
0.26069,0.17710,p
0.43574,0.77503,p
0.25093,0.79428,p
0.29804,0.56023,n
0.12310,0.57889,n
0.16754,0.40198,n
0.12290,0.52137,n
0.35472,0.52527,p
0.15389,0.42694,n
0.84363,0.76378,p
0.16588,0.35446,n
0.14161,0.60484,n
0.86219,0.34461,p
0.26719,0.36716,n
0.21106,0.37667,n
0.24669,0.50043,n
0.32492,0.82027,p
0.11760,0.47404,n
0.33241,0.55654,n
0.10031,0.43707,n
0.47343,0.58943,p
0.44680,0.49005,p
0.15148,0.48174,n
0.15911,0.57910,n
0.24324,0.52226,n
0.31474,0.46655,n
0.12692,0.23413,n
0.31183,0.51748,n
0.97194,0.54755,p
0.08542,0.50708,n
0.23781,0.59627,n
0.76677,0.02577,p
0.33648,0.45372,n
0.26329,0.35682,p
0.37730,0.27873,p
0.20648,0.54580,n
0.17665,0.36935,n
0.10027,0.45224,n
0.21624,0.60402,n
0.16897,0.54131,n
0.08196,0.53151,n
0.98979,0.42985,p
0.30658,0.52947,n
0.48372,0.93702,n
0.88613,0.71933,n
0.34423,0.34281,p
0.31245,0.97565,p
0.86817,0.41240,p
0.85836,0.61646,p
0.80945,0.28871,p
0.73220,0.26677,p
0.17025,0.42618,n
0.83432,0.38389,p
0.46697,0.84880,p
0.16077,0.42072,n
0.18214,0.37432,n
0.79007,0.23174,p
0.09339,0.51213,n
0.10170,0.59043,n
0.97238,0.62542,p
0.45288,0.52918,p
0.92555,0.69269,p
0.07499,0.53784,n
0.07571,0.56822,n
0.17883,0.52420,n
0.88153,0.78651,p
0.29007,0.12381,n
0.65152,0.96787,p
0.25121,0.57865,n
0.20061,0.57594,n
0.19818,0.60527,n
0.32341,0.60352,p
0.20199,0.37349,n
0.49385,0.58617,p
0.11461,0.94346,p
0.30284,0.42179,n
0.32191,0.57774,n
0.49367,0.93114,n
0.25661,0.62027,n
0.82751,0.25347,p
0.22951,0.60646,n
0.31264,0.40784,p
0.15736,0.53048,n
0.11941,0.44218,p
0.20115,0.45765,n
0.78098,0.09314,p
0.13282,0.49497,n
0.19511,0.48634,n
0.06695,0.47987,n
0.96948,0.73270,p
0.15385,0.36071,n
0.16610,0.62323,n
0.15861,0.30698,p
0.30073,0.39250,p
0.21472,0.41971,p
0.21578,0.36786,p
0.91836,0.81821,p
0.25769,0.62410,n
0.28163,0.55753,n
0.18514,0.48571,n
0.37715,0.43970,p
0.64451,0.42125,p
0.87372,0.46588,p
0.81262,0.00146,p
0.13462,0.60500,n
0.13188,0.42126,n
0.84974,0.50748,p
0.16175,0.85533,p
0.37916,0.71066,p
0.28084,0.41311,n
0.22565,0.63087,n
0.28180,0.51082,n
0.11529,0.48504,n
0.52068,0.17551,p
0.08533,0.46669,n
0.78897,0.27851,n
0.06792,0.93489,p
0.37175,0.95613,p
0.60402,0.57607,p
0.62744,0.29668,p
0.96354,0.99171,p
0.09997,0.08696,p
0.98728,0.76889,p
0.85983,0.04709,p
0.98307,0.37429,p
0.18849,0.47979,n
0.33933,0.48272,n
0.11524,0.61004,n
0.84518,0.51902,p
0.30035,0.56183,n
0.16405,0.40891,n
0.05763,0.46999,p
0.26706,0.55641,n
0.19112,0.44973,n
0.91242,0.52025,p
0.11058,0.40583,n
0.12408,0.42148,n
0.13524,0.42398,n
0.23390,0.49025,n
0.13189,0.47915,n
0.18284,0.41357,n
0.70166,0.23201,p
0.30513,0.14154,p
0.22527,0.64593,n
0.27080,0.54096,n
0.32092,0.57009,n
0.78849,0.09260,p
0.66257,0.56515,p
0.53581,0.03844,p
0.62755,0.48955,p
0.41277,0.30947,p
0.56828,0.23856,p
0.39488,0.43494,p
0.31076,0.46723,n
0.76464,0.62140,p
0.15449,0.41662,p
0.56098,0.61771,p
0.15187,0.41957,n
0.13644,0.53422,n
0.27911,0.41140,n
0.36788,0.63796,p
0.26245,0.61348,n
0.45883,0.22849,p
0.69058,0.37689,p
0.49495,0.48987,p
0.30812,0.45232,n
0.61694,0.65752,p
0.20226,0.45739,p
0.08010,0.14248,p
0.30646,0.32639,n
0.19562,0.43819,n
0.33566,0.47115,n
0.26316,0.42214,n
0.56652,0.49978,p
0.07611,0.38413,n
0.09203,0.44896,p
0.23758,0.49628,n
0.54850,0.81619,p
0.09354,0.00498,p
0.92377,0.63811,p
0.09136,0.92788,p
0.89289,0.26381,p
0.05554,0.16968,p
0.42349,0.78626,p
0.89471,0.16549,p
0.15680,0.54541,n
0.15223,0.49103,n
0.05865,0.51021,n
0.23497,0.38156,n
0.62624,0.59961,p
0.33050,0.55433,n
0.19282,0.46492,n
0.33955,0.50599,n
0.23369,0.51366,n
0.42692,0.66859,p
0.15362,0.36377,n
0.80659,0.72173,p
0.90720,0.11642,p
0.23068,0.31793,p
0.14032,0.42441,n
0.45094,0.52722,p
0.25755,0.46076,n
0.24428,0.39884,n
0.22727,0.08159,p
0.25821,0.45040,p
0.83901,0.17253,p
0.22465,0.58766,n
0.86057,0.37054,p
0.96846,0.52442,p
0.20604,0.56486,n
0.29323,0.34937,p
0.15139,0.49019,n
0.12547,0.45648,n
0.08050,0.41621,n
0.07922,0.42854,n
0.13641,0.41031,n
0.29642,0.16441,p
0.74040,0.13470,p
0.79015,0.37442,p
0.27265,0.39472,n
0.20996,0.55374,n
0.08212,0.44671,n
0.90104,0.34222,p
0.39450,0.79393,p
0.13006,0.37779,p
0.26420,0.50489,n
0.44592,0.76484,p
0.29532,0.54611,n
0.10281,0.44494,n
0.10325,0.46226,n
0.19724,0.39679,p
0.03146,0.98704,n
0.09027,0.73888,p
0.74387,0.15170,p
0.30595,0.53231,n
0.87278,0.24605,p
0.16212,0.43566,n
0.17324,0.40737,n
0.28413,0.47864,n
0.29730,0.46573,p
0.20395,0.36455,n
0.30150,0.52789,n
0.45762,0.74485,p
0.70671,0.92818,p
0.98224,0.58422,p
0.89250,0.62180,p
0.10474,0.48692,n
0.90119,0.89316,p
0.54419,0.72030,p
0.17654,0.54103,n
0.21627,0.38943,n
0.22119,0.62059,n
0.57419,0.11018,p
0.32471,0.37300,p
0.20240,0.48541,n
0.10497,0.42851,n
0.66231,0.99657,p
0.63682,0.73914,p
0.95984,0.88975,p
0.44641,0.62265,n
0.26589,0.61239,n
0.61641,0.65160,p
0.31232,0.54387,n
0.12385,0.55628,p
0.18185,0.54918,n
0.10551,0.24088,p
0.90269,0.92737,p
0.06953,0.43776,n
0.93921,0.16173,p
0.10601,0.54425,n
0.14313,0.05052,p
0.14154,0.61801,n
0.30420,0.59231,n
0.29385,0.40463,n
0.16145,0.65385,p
0.69234,0.40963,p
0.30773,0.05465,p
0.08645,0.09934,p
0.23399,0.52856,n
0.17366,0.50911,n
0.57184,0.07658,p
0.20356,0.74236,n
0.29487,0.38992,n
0.12239,0.37312,n
0.23131,0.50950,n
0.80941,0.57303,p
0.77170,0.57169,p
0.20245,0.37627,n
0.12697,0.74885,n
0.34719,0.47996,n
0.18833,0.43501,n
0.26752,0.48357,n
0.09285,0.77152,p
0.25728,0.13593,p
0.34906,0.40565,p
0.48436,0.99215,p
0.31939,0.52765,p
0.32617,0.30322,p
0.23649,0.46008,n
0.04584,0.71169,p
0.21206,0.46292,n
0.17024,0.43694,n
0.11020,0.50154,p
0.12450,0.17635,n
0.28579,0.68490,p
0.19845,0.51803,n
0.20069,0.54046,n
0.71972,0.33742,p
0.50704,0.76904,p
0.72023,0.83802,p
0.33432,0.67057,p
0.14921,0.18871,p
0.40870,0.30488,n
0.21050,0.60529,n
0.03434,0.01373,p
0.62002,0.71712,p
0.16141,0.37929,p
0.23133,0.63471,p
0.60954,0.02668,p
0.02879,0.44034,n
0.14012,0.54487,n
0.22080,0.49626,n
0.10376,0.41358,n
0.59919,0.18239,p
0.04247,0.43472,p
0.25443,0.36573,p
0.23842,0.38318,n
0.74767,0.75661,p
0.57832,0.94451,p
0.35829,0.63639,p
0.18891,0.53248,n
0.08028,0.44848,n
0.21337,0.37635,n
0.10560,0.48592,n
0.01560,0.25216,p
0.19420,0.43524,p
0.81215,0.01669,p
0.67957,0.95089,p
0.67872,0.50554,n
0.78907,0.23144,p
0.77634,0.51580,p
0.31803,0.59219,n
0.94621,0.17567,n
0.20135,0.35088,n
0.45528,0.25161,p
0.26358,0.59751,n
0.14819,0.01597,p
0.76657,0.91530,p
0.09275,0.07231,p
0.14611,0.39666,n
0.09326,0.52733,n
0.24550,0.45423,n
0.73837,0.71088,p
0.26882,0.88232,p
0.33625,0.47812,n
0.55159,0.51386,p
0.13455,0.45945,n
0.11441,0.57641,n
0.41717,0.17794,p
0.25996,0.44099,n
0.17238,0.63465,n
0.19629,0.45273,n
0.29108,0.54141,n
0.23535,0.42850,n
0.63532,0.61978,p
0.24332,0.63122,n
0.75779,0.78612,p
0.22845,0.48091,n
0.92383,0.09822,p
0.77956,0.15558,p
0.12391,0.49764,n
0.07402,0.80372,p
0.17713,0.44759,n
0.14887,0.67268,p
0.16270,0.41273,n
0.19883,0.46277,n
0.47158,0.95016,p
0.12516,0.40655,n
0.71571,0.40233,p
0.27070,0.43919,n
0.62166,0.80824,p
0.39499,0.98447,p
0.98520,0.63967,p
0.82896,0.65264,p
0.96273,0.66691,p
0.21417,0.76764,p
0.11998,0.60285,n
0.39784,0.54054,p
0.27805,0.41801,n
0.07522,0.55342,n
0.16041,0.40433,n
0.41167,0.87174,p
0.11167,0.58298,n
0.28554,0.48745,n
0.55575,0.99051,p
0.31979,0.47916,n
0.45516,0.60401,p
0.34469,0.07783,p
0.08327,0.29168,n
0.13212,0.55078,p
0.52064,0.53711,p
0.21137,0.61476,n
0.22134,0.42876,n
0.76152,0.62169,p
0.69888,0.59044,p
0.22254,0.45197,p
0.82251,0.19801,p
0.06672,0.46347,p
0.23566,0.61305,n
0.11924,0.53245,n
0.17789,0.35745,p
0.80029,0.68527,p
0.29759,0.51474,n
0.35211,0.01848,n
0.08439,0.50954,n
0.11689,0.56540,n
0.99537,0.83594,p
0.21233,0.50197,n
0.34941,0.48815,n
0.31453,0.52454,n
0.08241,0.43584,n
0.73543,0.36277,n
0.31728,0.56890,n
0.26415,0.25239,n
0.07801,0.43218,n
0.90353,0.33218,p
0.38519,0.08109,p
0.20367,0.52887,n
0.60672,0.94670,p
0.14351,0.69029,n
0.85255,0.10974,p
0.17178,0.47772,n
0.34020,0.86293,p
0.12617,0.79266,p
0.07191,0.50973,n
0.32416,0.45647,n
0.22877,0.36529,n
0.14327,0.53691,n
0.26104,0.61935,n
0.84082,0.65585,p
0.30657,0.58309,n
0.21501,0.51545,n
0.29105,0.45909,n
0.10976,0.45558,n
0.28089,0.44297,p
0.27093,0.64286,p
0.31638,0.52332,n
0.55857,0.22659,p
0.15694,0.59764,p
0.94133,0.00660,p
0.60658,0.53482,p
0.27041,0.85636,p
0.13572,0.51053,n
0.26664,0.49840,n
0.04649,0.81451,p
0.31340,0.33283,p
0.68094,0.69933,p
0.86647,0.42786,p
0.20136,0.38407,n
0.19414,0.67476,p
0.29507,0.60919,n
0.18854,0.42775,p
0.34493,0.51763,n
0.54440,0.34879,p
0.44503,0.11405,p
0.93396,0.05703,p
0.13640,0.58442,n
0.21388,0.37585,n
0.08894,0.42177,p
0.42626,0.90435,p
0.21696,0.61228,n
0.25633,0.63527,n
0.23515,0.45209,n
0.03945,0.31517,n
0.30170,0.26497,p
0.40790,0.64271,n
0.53445,0.05965,p
0.25439,0.42311,p
0.11385,0.21686,p
0.09129,0.58789,n
0.13097,0.08785,p
0.06314,0.86843,p
0.08439,0.75245,p
0.07498,0.51904,n
0.30620,0.42044,n
0.24777,0.36191,n
0.71358,0.41271,p
0.69022,0.75424,p
0.07457,0.51718,n
0.15863,0.53912,n
0.99527,0.57143,p
0.45430,0.64459,p
0.55982,0.34669,p
0.77277,0.81185,n
0.17797,0.49664,n
0.07888,0.47207,n
0.01743,0.47400,p
0.31469,0.57935,n
0.31336,0.55887,n
0.58738,0.40789,p
0.18070,0.58117,n
0.11118,0.68873,p
0.13876,0.41148,n
0.89510,0.67881,p
0.17800,0.58131,n
0.61790,0.71456,p
0.35641,0.33728,p
0.27284,0.61473,n
0.20865,0.46289,p
0.28770,0.84841,p
0.67455,0.20142,n
0.13144,0.01363,p
0.15683,0.43553,n
0.54156,0.37596,p
0.28101,0.26283,p
0.18404,0.61334,n
0.54148,0.00366,p
0.25688,0.39683,n
0.16010,0.50835,n
0.00366,0.06712,p
0.19669,0.43047,n
0.43353,0.29621,p
0.42992,0.37267,p
0.06010,0.49702,n
0.30290,0.05955,p
0.74633,0.73409,p
0.03347,0.73109,p
0.03164,0.02008,p
0.78050,0.98549,p
0.07412,0.05565,p
0.42763,0.89643,p
0.20744,0.35691,n
0.28957,0.45865,n
0.28256,0.74908,p
0.32663,0.48200,n
0.96479,0.21131,p
0.33391,0.49208,n
0.27104,0.43645,p
0.84725,0.28337,p
0.21617,0.55289,n
0.28120,0.51243,n
0.74548,0.58303,p
0.46384,0.72717,p
0.14793,0.57439,n
0.82240,0.99867,n
0.12838,0.49514,n
0.19254,0.98186,p
0.24437,0.64038,n
0.89799,0.02215,p
0.25089,0.37389,n
0.54343,0.13978,p
0.68105,0.10452,p
0.47010,0.86756,p
0.23261,0.37529,n
0.41757,0.68502,p
0.72848,0.12238,p
0.25204,0.42999,n
0.60539,0.02929,p
0.11773,0.41303,p
0.19444,0.40626,n
0.11861,0.90087,p
0.14668,0.59632,n
0.05130,0.51732,n
0.48362,0.89201,p
0.32865,0.90755,p
0.14386,0.46561,n
0.97294,0.79383,p
0.26457,0.76380,p
0.17529,0.43198,n
0.05728,0.44220,p
0.17081,0.61717,n
0.32158,0.46243,n
0.45313,0.01869,p
0.24345,0.36410,n
0.18313,0.94213,p
0.01883,0.12137,n
0.26346,0.10086,n
0.35186,0.08556,p
0.33151,0.40272,p
0.15093,0.41316,n
0.21646,0.54734,n
0.58134,0.68853,p
0.58443,0.23672,p
0.11994,0.50183,n
0.19526,0.63223,n
0.14964,0.60900,n
0.46004,0.92756,p
0.65953,0.87159,p
0.22575,0.35439,n
0.29434,0.45409,p
0.24849,0.46223,n
0.35866,0.44122,p
0.22399,0.45913,n
0.90309,0.24777,p
0.10523,0.85434,n
0.32172,0.07388,p
0.55711,0.25135,p
0.21040,0.49512,n
0.68233,0.84427,p
0.08283,0.43645,n
0.14825,0.42764,n
0.67059,0.92168,p
0.12286,0.39854,n
0.81760,0.22348,p
0.36505,0.11980,p
0.15436,0.20565,p
0.51565,0.35159,p
0.21906,0.54033,n
0.61428,0.71227,p
0.23748,0.46106,n
0.59648,0.50714,p
0.79450,0.97142,p
0.34209,0.86036,p
0.94390,0.61844,p
0.21003,0.47435,p
0.11289,0.55238,n
0.65319,0.84592,p
0.19502,0.63417,n
0.22255,0.43817,n
0.19618,0.36682,n
0.17591,0.37437,n
0.27039,0.54838,n
0.73950,0.90601,p
0.48094,0.86689,p
0.48642,0.26497,n
0.22655,0.56734,n
0.88962,0.30714,n
0.20978,0.40832,n
0.84743,0.37803,p
0.91996,0.84870,p
0.19131,0.44841,n
0.23987,0.61247,p
0.28331,0.45566,n
0.18315,0.18415,p
0.31007,0.60136,n
0.72774,0.17625,p
0.59989,0.06787,p
0.30117,0.51746,n
0.16565,0.38159,n
0.43046,0.13676,p
0.31829,0.70451,p
0.09506,0.47182,n
0.27379,0.40932,n
0.90850,0.72670,p
0.10551,0.53022,n
0.27808,0.46246,n
0.50935,0.47272,p
0.46827,0.08206,p
0.11979,0.40796,n
0.22847,0.55269,n
0.35310,0.01809,p
0.04100,0.13591,p
0.23415,0.64376,n
0.18150,0.38636,n
0.32179,0.10114,p
0.32486,0.47066,n
0.94905,0.54424,n
0.53034,0.47247,p
0.22812,0.57207,n
0.19482,0.54220,p
0.14806,0.45453,n
0.08805,0.57641,n
0.32471,0.44258,n
0.49345,0.09518,p
0.23831,0.49181,p
0.32351,0.54551,p
0.22905,0.64533,n
0.20860,0.42396,n
0.16130,0.63485,n
0.13570,0.80775,p
0.29350,0.61567,n
0.20873,0.47597,n
0.72712,0.18629,p
0.21292,0.40823,p
0.60781,0.89352,n
0.19303,0.37172,n
0.26243,0.58477,n
0.91492,0.90517,p
0.24356,0.38946,n
0.16832,0.44597,n
0.93656,0.17111,p
0.09021,0.18746,p
0.28946,0.49619,n
0.50073,0.05331,p
0.08904,0.53841,n
0.00604,0.65310,p
0.80573,0.25941,p
0.32604,0.57866,n
0.05941,0.47374,n
0.95114,0.83523,p
0.20470,0.36381,n
0.89593,0.83623,p
0.21184,0.47964,n
0.90383,0.49591,p
