@relation CIRCLES
@attribute x real
@attribute y real
@attribute class {p,n}

@data
0.78581,0.51571,n
0.57757,0.20709,n
0.90937,0.16814,p
0.76896,0.54685,n
0.43259,0.60311,n
0.41768,0.12664,n
0.51441,0.48442,n
0.51507,0.37170,p
0.21093,0.43782,p
0.17708,0.22472,p
0.45027,0.91559,p
0.42178,0.36355,n
0.62771,0.15163,p
0.92595,0.31279,p
0.44207,0.81686,p
0.16871,0.92343,p
0.22187,0.41553,p
0.70358,0.98139,p
0.73350,0.85266,p
0.78610,0.64817,n
0.65807,0.55266,n
0.68959,0.26942,n
0.23012,0.05610,p
0.25258,0.00675,p
0.50271,0.93498,p
0.60829,0.56584,p
0.97271,0.07014,p
0.68479,0.49415,p
0.51074,0.46488,n
0.82175,0.21258,p
0.58250,0.69000,n
0.21948,0.46238,p
0.63166,0.84316,p
0.49064,0.47651,n
0.67859,0.11866,p
0.57795,0.45522,n
0.45550,0.60234,n
0.30611,0.00405,p
0.55078,0.51568,n
0.55574,0.66016,n
0.67189,0.36613,n
0.44806,0.30882,n
0.76158,0.02727,p
0.01242,0.03844,p
0.55541,0.72779,p
0.95059,0.69540,p
0.43190,0.60569,n
0.28223,0.89867,p
0.48899,0.37419,n
0.89479,0.79847,p
0.51516,0.61475,n
0.93069,0.44676,n
0.73060,0.46838,n
0.44776,0.40100,n
0.23330,0.50339,p
0.60664,0.65667,n
0.47848,0.67169,n
0.60455,0.33895,n
0.53032,0.54985,n
0.53283,0.73813,n
0.59753,0.62560,n
0.41886,0.65930,n
0.67935,0.40351,p
0.52101,0.97265,p
0.62849,0.13889,p
0.30877,0.54559,p
0.68191,0.76169,p
0.92601,0.01857,p
0.52232,0.92637,p
0.50180,0.49786,n
0.81687,0.47265,n
0.69252,0.43282,n
0.73535,0.54848,n
0.13214,0.01915,p
0.64515,0.26974,n
0.21824,0.45308,n
0.57526,0.00308,p
0.92165,0.15623,p
0.42383,0.57509,n
0.20120,0.00829,p
0.19204,0.43268,p
0.84019,0.44475,n
0.28884,0.01910,p
0.74383,0.30561,n
0.62329,0.60649,n
0.51541,0.37834,n
0.46569,0.81578,p
0.65433,0.71686,n
0.58410,0.25261,n
0.52168,0.49025,n
0.26169,0.82405,p
0.09144,0.03786,p
0.65814,0.30277,n
0.65298,0.30014,n
0.42008,0.72390,p
0.47807,0.57736,n
0.49830,0.54308,n
0.39564,0.60290,n
0.61990,0.65951,p
0.09932,0.67594,p
0.18213,0.23252,p
0.82543,0.89007,p
0.43093,0.69507,p
0.49585,0.67021,n
0.12479,0.57398,p
0.73849,0.20439,n
0.44620,0.47714,n
0.34482,0.18524,p
0.74977,0.52641,n
0.69581,0.30356,n
0.29825,0.43710,n
0.06458,0.84425,p
0.58782,0.68611,n
0.04947,0.10950,p
0.61120,0.45906,n
0.33498,0.10352,p
0.48281,0.34525,n
0.42998,0.65373,p
0.77062,0.09904,p
0.68659,0.24916,p
0.57498,0.52950,n
0.32900,0.88727,p
0.49702,0.49188,p
0.09705,0.12242,p
0.84010,0.90052,p
0.80880,0.54805,n
0.65227,0.50992,n
0.56083,0.80356,n
0.63606,0.70976,n
0.50274,0.61304,n
0.58048,0.18712,p
0.60317,0.45393,n
0.51524,0.61481,p
0.64513,0.91662,p
0.74598,0.51148,n
0.45056,0.12749,p
0.70614,0.47719,n
0.35942,0.25790,p
0.78630,0.30139,p
0.59435,0.73539,n
0.56094,0.34635,n
0.78934,0.51308,p
0.59557,0.37246,n
0.37183,0.45630,n
0.70302,0.57702,n
0.32089,0.65499,p
0.79843,0.47988,n
0.56955,0.49678,p
0.90224,0.35989,p
0.29614,0.39589,p
0.27062,0.94053,p
0.47338,0.11014,n
0.70103,0.35927,n
0.69299,0.34271,n
0.81432,0.56421,n
0.79308,0.54745,n
0.14986,0.44631,p
0.64889,0.64098,n
0.00850,0.59934,n
0.61224,0.95451,p
0.68489,0.37275,n
0.68883,0.62603,n
0.78400,0.47480,p
0.44304,0.65602,n
0.60217,0.35144,n
0.98676,0.63125,p
0.90436,0.19926,p
0.64232,0.71254,n
0.24244,0.87520,p
0.93453,0.98235,p
0.32833,0.57312,p
0.75240,0.87903,p
0.52684,0.64494,n
0.66120,0.78629,n
0.64967,0.45762,n
0.80769,0.85728,p
0.38050,0.58346,p
0.56721,0.61787,n
0.62144,0.73326,p
0.29439,0.79368,p
0.90916,0.13898,n
0.39356,0.02159,p
0.66683,0.03075,p
0.70965,0.38029,p
0.69534,0.62811,n
0.03906,0.09021,p
0.46354,0.41964,n
0.64837,0.21083,p
0.74324,0.52683,n
0.53711,0.00005,p
0.61196,0.67809,n
0.76692,0.38269,n
0.70943,0.60595,n
0.74146,0.28652,p
0.41396,0.45872,n
0.32873,0.67040,p
0.60251,0.15869,p
0.17126,0.92765,n
0.12702,0.35318,p
0.54950,0.85266,p
0.06691,0.29877,p
0.59125,0.70365,n
0.65012,0.53327,p
0.24710,0.48016,p
0.69445,0.45585,n
0.77248,0.15562,p
0.89492,0.80496,n
0.42016,0.71698,p
0.80664,0.51613,p
0.17510,0.56324,p
0.87164,0.29632,p
0.87366,0.53530,n
0.90302,0.93849,p
0.90948,0.35671,p
0.58549,0.68327,n
0.78435,0.42311,n
0.86410,0.27525,n
0.56088,0.14374,p
0.33489,0.06181,p
0.64003,0.33559,n
0.38317,0.08824,p
0.63333,0.82621,p
0.63455,0.47911,n
0.75660,0.55976,n
0.61098,0.58260,n
0.98535,0.08832,p
0.75210,0.09453,p
0.46629,0.36868,n
0.19377,0.65758,p
0.76491,0.41785,n
0.53237,0.46052,n
0.44761,0.35376,p
0.47431,0.19662,p
0.39311,0.84027,p
0.48340,0.32232,n
0.56896,0.71739,n
0.60514,0.70205,n
0.98840,0.71297,p
0.27306,0.12039,p
0.56515,0.38751,p
0.75405,0.47366,n
0.94650,0.60348,p
0.13743,0.50439,p
0.05979,0.63972,p
0.65663,0.28570,n
0.23183,0.89100,n
0.38807,0.02416,p
0.68829,0.97909,p
0.74783,0.58254,n
0.33630,0.46803,p
0.24244,0.26777,p
0.72298,0.73051,p
0.39967,0.66567,p
0.71480,0.39827,n
0.47217,0.40048,p
0.99516,0.31972,p
0.44354,0.48677,n
0.60146,0.56816,n
0.58966,0.85391,n
0.58108,0.59240,n
0.99725,0.62226,p
0.71846,0.41200,n
0.45055,0.52087,n
0.90097,0.57569,p
0.71298,0.87763,p
0.64658,0.48962,n
0.56672,0.99347,p
0.56488,0.01455,p
0.71230,0.70999,n
0.84767,0.64633,p
0.75253,0.88461,p
0.65701,0.30927,n
0.84394,0.69008,p
0.50759,0.37877,n
0.09929,0.14513,n
0.46841,0.62363,n
0.58095,0.54352,p
0.52482,0.62410,n
0.63661,0.45091,n
0.78780,0.40181,n
0.55738,0.36746,n
0.24084,0.97827,p
0.45378,0.74823,p
0.72122,0.39154,n
0.10398,0.45681,p
0.42235,0.67140,n
0.56987,0.71032,p
0.22637,0.39834,p
0.35944,0.55987,p
0.73326,0.97155,p
0.67257,0.56719,p
0.79657,0.81430,n
0.37062,0.56576,n
0.17518,0.70615,n
0.77374,0.57938,n
0.65035,0.68366,n
0.63012,0.38675,n
0.70492,0.51384,n
0.58849,0.40633,n
0.91419,0.66947,p
0.27941,0.70712,p
0.93656,0.34218,p
0.73222,0.83349,p
0.64256,0.28371,n
0.75231,0.59567,n
0.43006,0.64732,p
0.01770,0.50103,p
0.44538,0.43479,n
0.42959,0.36127,n
0.84828,0.52738,n
0.65431,0.74260,n
0.57803,0.73814,p
0.30116,0.31837,p
0.63632,0.23586,n
0.74057,0.51840,n
0.38307,0.31732,p
0.53522,0.00161,p
0.46639,0.39946,p
0.69580,0.90581,p
0.78059,0.66453,n
0.46935,0.89230,p
0.92729,0.18409,p
0.69690,0.87128,p
0.32437,0.59407,p
0.41096,0.59481,n
0.68287,0.26162,p
0.48403,0.17527,p
0.52024,0.60818,p
0.71741,0.80324,p
0.54841,0.45024,n
0.87866,0.50942,p
0.35981,0.71645,p
0.35486,0.45475,p
0.74352,0.53444,n
0.12630,0.59588,p
0.53522,0.72769,n
0.13840,0.02850,p
0.07704,0.17623,p
0.17962,0.92606,p
0.49959,0.30536,n
0.21104,0.20340,p
0.12331,0.51387,p
0.92211,0.26994,p
0.39208,0.62415,p
0.75235,0.35095,p
0.50580,0.31911,n
0.19983,0.07665,p
0.81337,0.52801,n
0.79950,0.56373,n
0.66513,0.55425,n
0.27044,0.30433,p
0.59189,0.40213,p
0.72183,0.69558,n
0.51809,0.15913,p
0.53022,0.33946,n
0.82685,0.54216,n
0.63551,0.60058,n
0.48564,0.52640,p
0.41432,0.65612,n
0.11818,0.05807,p
0.39121,0.00823,p
0.48064,0.45116,n
0.71837,0.66220,n
0.51067,0.55270,n
0.36440,0.18887,p
0.04743,0.05250,p
0.88511,0.88111,p
0.41354,0.00627,p
0.67473,0.41071,p
0.24629,0.53643,p
0.52349,0.52467,n
0.91204,0.90111,n
0.50730,0.66324,n
0.51599,0.31278,n
0.25164,0.68588,p
0.58641,0.39264,p
0.41293,0.43284,n
0.13672,0.65892,p
0.75226,0.33736,n
0.81567,0.52134,n
0.74915,0.09223,p
0.69120,0.64709,n
0.60744,0.06164,p
0.59577,0.31508,n
0.69732,0.64855,n
0.07451,0.37991,p
0.09668,0.41128,p
0.55183,0.65047,n
0.98165,0.24125,p
0.44868,0.36288,n
0.99808,0.09809,p
0.20293,0.61935,p
0.55730,0.31456,n
0.46824,0.47266,n
0.86973,0.10157,p
0.87926,0.80070,p
0.66667,0.47047,n
0.75804,0.91284,p
0.46389,0.39695,n
0.13771,0.36905,p
0.20415,0.09559,p
0.69356,0.41854,n
0.34425,0.12416,p
0.49043,0.31964,n
0.38577,0.32470,n
0.24618,0.41720,p
0.75810,0.05666,p
0.20447,0.53251,n
0.36188,0.98863,p
0.09099,0.30025,p
0.20433,0.83729,n
0.44296,0.37947,p
0.87859,0.06031,p
0.18207,0.88609,p
0.44304,0.40768,n
0.74149,0.25759,p
0.91202,0.29596,p
0.84815,0.55806,n
0.41685,0.48470,n
0.99277,0.41289,p
0.75312,0.25272,p
0.73672,0.36385,n
0.62012,0.99941,p
0.06412,0.30426,p
0.36464,0.15205,p
0.82425,0.34532,p
0.14832,0.51285,p
0.35344,0.52880,n
0.61454,0.36618,n
0.11116,0.86373,n
0.82516,0.00378,p
0.99965,0.48726,p
0.45115,0.50007,n
0.52749,0.99786,p
0.55824,0.34133,n
0.53975,0.57662,n
0.55261,0.51254,n
0.50158,0.61704,p
0.51214,0.63901,n
0.41268,0.00226,p
0.03471,0.61147,p
0.55149,0.81202,p
0.41161,0.65954,p
0.74237,0.42664,n
0.50651,0.37093,n
0.79053,0.64264,n
0.51981,0.46283,n
0.74711,0.63978,n
0.76349,0.25348,p
0.42881,0.84140,p
0.80143,0.55000,n
0.63164,0.72713,n
0.55571,0.94479,p
0.95691,0.20642,p
0.42386,0.41550,n
0.69395,0.30638,n
0.40563,0.54309,n
0.51046,0.07043,p
0.70961,0.63728,p
0.41304,0.65662,n
0.25870,0.03378,p
0.58590,0.47590,n
0.40803,0.50414,n
0.62006,0.36211,n
0.69736,0.97575,p
0.50682,0.29150,n
0.77291,0.76423,p
0.81565,0.61811,n
0.55000,0.48641,n
0.38203,0.49852,n
0.46491,0.14107,p
0.05091,0.79086,n
0.59264,0.69382,n
0.88375,0.78448,n
0.90281,0.68732,p
0.41737,0.38899,n
0.53695,0.36667,n
0.73042,0.51650,n
0.79103,0.44620,n
0.58477,0.13276,p
0.13667,0.67863,n
0.40867,0.62705,n
0.29647,0.51734,p
0.70256,0.62310,n
0.49754,0.69947,n
0.69031,0.61239,n
0.77165,0.61675,n
0.38081,0.53406,p
0.79288,0.58963,n
0.00312,0.06432,p
0.63217,0.38998,n
0.27365,0.14470,p
0.52865,0.67004,n
0.10353,0.26919,p
0.32584,0.92290,p
0.53892,0.67666,n
0.46905,0.62180,n
0.72395,0.69269,p
0.46643,0.02067,p
0.73405,0.45651,n
0.77424,0.49621,p
0.26901,0.29512,p
0.76884,0.33386,n
0.56143,0.59720,n
0.77405,0.81030,p
0.56207,0.57842,n
0.64394,0.35417,n
0.72399,0.58005,n
0.03022,0.97975,p
0.58197,0.37297,n
0.45484,0.78071,p
0.24887,0.24256,p
0.13293,0.14424,p
0.69725,0.38796,n
0.53247,0.36752,n
0.68117,0.29072,n
0.07920,0.38195,p
0.39169,0.75118,p
0.97749,0.57193,p
0.40206,0.78240,p
0.06456,0.26526,p
0.35440,0.65840,p
0.42432,0.67627,n
0.52164,0.64754,n
0.79379,0.19265,p
0.73307,0.66313,n
0.59856,0.39373,n
0.40414,0.61965,n
0.05146,0.19959,p
0.50237,0.00218,p
0.49121,0.82717,p
0.36760,0.43026,n
0.70047,0.32902,n
0.62622,0.03856,p
0.76197,0.69973,p
0.51426,0.42489,n
0.99887,0.88738,p
0.72217,0.48547,n
0.76228,0.50086,n
0.27568,0.50120,n
0.21837,0.82168,n
0.77474,0.61068,n
0.51433,0.28187,n
0.25444,0.57218,p
0.26168,0.67134,p
0.56224,0.37443,p
0.65731,0.29832,n
0.78273,0.32966,n
0.71479,0.42258,n
0.72253,0.37080,n
0.65853,0.74115,n
0.50265,0.25197,n
0.58486,0.67857,n
0.84202,0.53542,n
0.24110,0.41204,p
0.44574,0.00207,p
0.84693,0.32921,p
0.70185,0.62733,n
0.43489,0.13118,n
0.73096,0.91905,p
0.76286,0.05113,p
0.81808,0.61057,n
0.96207,0.90147,p
0.11179,0.25755,p
0.16866,0.58780,p
0.07669,0.93767,p
0.34342,0.93902,p
0.67542,0.55900,n
0.48769,0.38829,n
0.17160,0.29646,n
0.89087,0.73952,p
0.04440,0.05639,p
0.49137,0.19027,p
0.16415,0.51895,p
0.93342,0.90118,p
0.69968,0.36332,n
0.84864,0.93642,p
0.63292,0.62213,n
0.97708,0.20870,p
0.59960,0.72339,n
0.86028,0.76158,p
0.22625,0.09313,p
0.73033,0.37828,n
0.58784,0.30840,n
0.03701,0.98271,p
0.64818,0.32429,n
0.18550,0.97711,p
0.39864,0.63432,p
0.55303,0.40388,n
0.87470,0.99851,p
0.08890,0.43685,p
0.90707,0.97957,p
0.43219,0.83813,p
0.56152,0.50879,n
0.50431,0.47204,n
0.77384,0.56773,n
0.48863,0.30488,n
0.88521,0.52236,p
0.58329,0.78736,p
0.27038,0.14859,p
0.55486,0.69550,n
0.77786,0.24839,p
0.54149,0.38620,n
0.15847,0.01411,p
0.88110,0.13513,p
0.77957,0.36105,n
0.41172,0.58719,n
0.80905,0.96003,p
0.79485,0.58308,n
0.59489,0.20745,p
0.52569,0.62374,n
0.99745,0.18245,p
0.64760,0.98173,p
0.67460,0.50552,n
0.63111,0.09777,n
0.46238,0.45453,n
0.76193,0.22937,n
0.42960,0.44369,n
0.51435,0.32944,p
0.12885,0.53224,n
0.95654,0.18828,p
0.51131,0.54134,n
0.78511,0.36900,n
0.41011,0.38988,n
0.20158,0.19655,n
0.22823,0.35622,p
0.76802,0.18824,p
0.53052,0.00438,n
0.98787,0.41118,p
0.55967,0.39597,p
0.65328,0.86580,p
0.44148,0.70098,n
0.60201,0.16034,p
0.26654,0.59231,p
0.85655,0.13766,p
0.15211,0.23389,p
0.41525,0.44532,n
0.42344,0.66871,n
0.70253,0.61566,n
0.76011,0.42589,n
0.23074,0.68895,p
0.51640,0.16172,p
0.42485,0.48196,n
0.79061,0.46716,n
0.60119,0.55295,p
0.77908,0.22337,p
0.46762,0.28864,n
0.50859,0.47528,n
0.62915,0.55798,p
0.03209,0.89400,p
0.77566,0.71011,p
0.10022,0.24637,p
0.63931,0.58230,n
0.41948,0.94197,p
0.45212,0.88074,p
0.77510,0.68365,p
0.54138,0.29180,n
0.40887,0.60776,n
0.69684,0.62423,n
0.54155,0.52886,n
0.16694,0.12447,p
0.40357,0.58630,n
0.62560,0.41341,n
0.69218,0.54955,n
0.74534,0.25907,p
0.58315,0.46230,n
0.43435,0.42941,n
0.61105,0.52006,n
0.55545,0.05508,p
0.77313,0.61602,n
0.53745,0.47589,n
0.87929,0.09533,n
0.52724,0.63705,n
0.71137,0.21947,n
0.41012,0.52153,n
0.57863,0.54007,n
0.33048,0.25578,p
0.56581,0.42779,n
0.87358,0.46166,p
0.68083,0.39158,n
0.91006,0.27122,p
0.56404,0.09706,p
0.74312,0.52998,n
0.88663,0.45779,p
0.85567,0.60307,p
0.68369,0.38562,n
0.82745,0.49931,p
0.46814,0.57459,n
0.75684,0.18832,n
0.61491,0.05857,p
0.65084,0.52908,p
0.11534,0.31514,p
0.09433,0.76996,n
0.25086,0.42853,p
0.76930,0.18463,n
0.49588,0.63541,n
0.94572,0.32506,p
0.45690,0.32098,n
0.51334,0.14894,p
0.29766,0.47065,p
0.67500,0.33179,n
0.84295,0.09285,p
0.63033,0.41260,n
0.37082,0.04337,p
0.79150,0.38168,n
0.37231,0.24440,p
0.77962,0.37766,n
0.81329,0.50248,n
0.53875,0.73556,n
0.42142,0.38288,n
0.02209,0.38633,p
0.12286,0.60776,p
0.22328,0.76906,p
0.07185,0.61717,n
0.24830,0.48571,p
0.89085,0.90005,p
0.50877,0.70671,n
0.94094,0.33783,p
0.67953,0.47251,n
0.97091,0.14799,p
0.75468,0.75344,p
0.70105,0.66792,n
0.44499,0.76899,p
0.73156,0.74793,p
0.69123,0.70178,n
0.74186,0.61110,n
0.40649,0.53869,n
0.12717,0.61002,p
0.45109,0.29019,p
0.63607,0.55199,n
0.51323,0.70718,n
0.67466,0.39970,n
0.80322,0.21834,p
0.85779,0.73233,p
0.91926,0.61326,p
0.46874,0.29922,n
0.84819,0.48616,n
0.46082,0.47599,n
0.57259,0.61954,n
0.70572,0.59956,n
0.09564,0.06759,p
0.42508,0.47475,n
0.45703,0.14016,p
0.72484,0.36060,n
0.69192,0.95723,p
0.99254,0.41049,p
0.49467,0.72445,n
0.52146,0.40356,n
0.66422,0.66755,n
0.82652,0.48915,n
0.77458,0.55256,n
0.61892,0.71011,n
0.12721,0.70186,p
0.60230,0.50756,n
0.41224,0.51453,n
0.44097,0.85409,p
0.68622,0.56191,n
0.82818,0.95345,p
0.19546,0.15518,p
0.78774,0.51086,n
0.10874,0.19969,p
0.55503,0.56044,n
0.49984,0.17149,p
0.02425,0.62969,p
0.61080,0.35788,n
0.90895,0.38343,p
0.83472,0.61077,p
0.55897,0.26623,n
0.60865,0.50707,n
0.69133,0.61502,n
0.87326,0.65376,p
0.73270,0.63165,n
0.56270,0.37643,n
0.24480,0.85364,n
0.97750,0.49365,p
0.56515,0.21700,p
0.59517,0.94138,p
0.42807,0.39589,n
0.21642,0.41324,p
0.09603,0.51138,p
0.45966,0.26332,p
0.37293,0.93424,p
0.44106,0.91233,n
0.41598,0.61077,n
0.38382,0.27680,p
0.72296,0.35049,n
0.56188,0.39713,n
0.70161,0.68249,n
0.49803,0.61617,n
0.36483,0.11843,p
0.17205,0.92567,p
0.02190,0.72188,p
0.38328,0.45104,n
0.36794,0.00800,p
0.72550,0.46772,n
0.62896,0.93151,p
0.41548,0.62442,n
0.10591,0.97372,p
0.07895,0.41173,p
0.82248,0.49066,n
0.21348,0.34834,p
0.77255,0.47678,n
0.76263,0.56253,n
0.16096,0.63585,p
0.09853,0.22157,p
0.01315,0.98062,p
0.80709,0.48585,n
0.32988,0.63073,p
0.01008,0.21420,p
0.47208,0.10616,p
0.99525,0.46697,p
0.43371,0.46200,n
0.48029,0.62641,n
0.79877,0.35731,n
0.46160,0.67906,n
0.74409,0.58569,n
0.80680,0.56448,n
0.39591,0.49653,n
0.27344,0.86308,p
0.00465,0.76501,p
0.80374,0.55374,n
0.63142,0.36939,n
0.23025,0.48370,p
0.98686,0.17755,p
0.52482,0.34400,n
0.49025,0.63054,n
0.93209,0.59796,p
0.92301,0.30081,p
0.13100,0.86509,p
0.64664,0.72451,n
0.35141,0.22973,p
0.36605,0.54846,n
0.52172,0.39156,n
0.53102,0.42877,n
0.69831,0.82874,p
0.46151,0.82256,p
0.52525,0.69744,n
0.32363,0.73215,p
0.77949,0.37810,n
0.58732,0.44258,p
0.80013,0.36296,n
0.11177,0.22147,p
0.49388,0.72179,n
0.90183,0.18280,p
0.82082,0.86969,p
0.60018,0.26458,n
0.71098,0.67535,n
0.56703,0.60809,n
0.74671,0.04941,p
0.58495,0.30577,n
0.17250,0.75920,p
0.43317,0.69548,n
0.79621,0.63232,n
0.39789,0.47180,n
0.70367,0.68458,n
0.98498,0.57259,p
0.27811,0.90967,n
0.97170,0.68483,p
0.22853,0.62229,p
0.65926,0.49748,n
0.56291,0.34880,n
0.70205,0.34752,n
0.17923,0.77028,p
0.56541,0.10388,p
0.44632,0.90108,p
0.30338,0.28332,p
0.15727,0.76103,n
0.43251,0.06496,p
0.45070,0.36366,n
0.14061,0.12916,p
0.89931,0.05786,n
0.16090,0.08144,p
0.11285,0.12370,n
0.67199,0.68173,p
0.20142,0.02340,p
0.01938,0.58909,p
0.46745,0.51465,n
0.18255,0.73603,p
0.49235,0.55829,n
0.76172,0.67989,n
0.80972,0.55572,n
0.49343,0.40109,p
0.95753,0.01630,p
0.61488,0.00059,p
0.43162,0.91674,p
0.68997,0.31527,n
0.43696,0.33852,n
0.38643,0.41287,p
0.64296,0.51908,p
0.56385,0.35878,p
0.92957,0.28179,p
0.74080,0.61894,n
0.81520,0.61790,n
0.07177,0.47337,p
0.97957,0.98095,p
0.80388,0.44757,n
0.55896,0.34566,n
0.58971,0.33997,n
0.29786,0.91012,p
0.16795,0.45057,p
0.02794,0.82194,p
0.77492,0.41669,n
0.62419,0.37348,n
0.28039,0.28301,p
0.33682,0.11409,p
0.70717,0.34290,n
0.31516,0.82092,p
0.34414,0.10346,p
0.61695,0.84538,p
0.10956,0.68884,p
0.87250,0.86250,n
0.89542,0.11115,p
0.49445,0.84593,p
0.09128,0.87114,p
0.45852,0.39202,n
0.57493,0.31486,n
0.17565,0.85368,p
0.02845,0.64373,p
0.89203,0.13591,p
0.46628,0.56192,n
0.66741,0.62262,n
0.73571,0.45034,n
0.67306,0.60971,n
0.70918,0.07136,p
0.01263,0.67761,p
0.52441,0.43558,n
0.18808,0.93252,p
0.67825,0.41433,n
0.76328,0.10591,p
0.52810,0.46749,n
0.30647,0.50063,p
0.20253,0.71944,p
0.61360,0.45164,n
0.64070,0.05294,p
0.45330,0.64356,n
0.24384,0.81320,p
0.53624,0.66409,n
0.25231,0.56793,p
0.30638,0.36432,p
0.10132,0.12741,p
0.97178,0.62506,p
0.62471,0.82270,p
0.78908,0.66840,p
0.67669,0.40839,n
0.57739,0.16798,p
0.74212,0.56490,n
0.72974,0.24301,p
0.74781,0.63111,n
0.70676,0.31017,n
0.13116,0.12476,p
0.15962,0.30605,p
0.82760,0.42189,n
0.76653,0.24911,p
0.97257,0.86285,p
0.76556,0.44043,n
0.58359,0.30844,n
0.82185,0.16764,p
0.25860,0.25351,p
0.41619,0.22040,n
0.49927,0.38114,n
0.70557,0.53038,p
0.30298,0.30385,p
0.08032,0.89182,p
0.90537,0.50409,n
0.67151,0.69253,n
0.36311,0.68349,p
0.36847,0.51627,n
0.61651,0.53278,n
0.38243,0.10696,p
0.73047,0.42050,n
0.33542,0.13221,p
0.93057,0.33259,p
0.40471,0.40657,n
0.95963,0.21635,p
0.05934,0.16996,p
0.17793,0.19501,p
0.69556,0.76076,n
0.54393,0.37045,n
0.77185,0.43120,n
0.43453,0.39701,n
0.07503,0.13023,n
0.72263,0.59720,n
0.25431,0.06285,p
0.39861,0.25454,p
0.51250,0.32820,n
0.73682,0.45876,n
0.25730,0.03466,n
0.55514,0.55728,n
0.03393,0.19139,p
0.39123,0.28698,n
0.07366,0.17183,p
0.76966,0.54558,n
0.61407,0.44239,n
0.79818,0.61221,n
0.61617,0.70371,n
0.03980,0.35597,p
0.58738,0.52230,n
0.48181,0.58856,p
0.25399,0.66241,p
0.66615,0.33361,n
0.21654,0.95641,p
0.68693,0.37891,n
0.90047,0.10097,p
0.71332,0.83882,p
0.87320,0.99224,p
0.60604,0.39010,n
0.81132,0.17269,p
0.29867,0.28882,p
0.05886,0.70387,p
0.36725,0.61988,p
0.56940,0.99757,p
0.45708,0.62376,n
0.73619,0.60411,n
0.71233,0.54699,n
0.76927,0.44698,n
0.35954,0.49453,n
0.76774,0.89172,p
0.50413,0.59252,n
0.56251,0.29009,n
0.09536,0.04324,p
0.43486,0.46502,p
0.51858,0.54721,n
0.26429,0.08534,p
0.46946,0.46926,n
0.67655,0.08692,p
0.67987,0.30502,n
0.61980,0.56170,n
0.67453,0.67651,n
0.87791,0.97742,p
0.69172,0.70582,n
0.10818,0.87847,p
0.45554,0.62819,n
0.55866,0.55988,n
0.42828,0.43703,n
0.38786,0.63335,p
0.65074,0.66573,p
0.67259,0.45728,n
0.73954,0.59384,p
0.71613,0.09217,p
0.62966,0.46386,n
0.39150,0.35795,p
0.39511,0.64192,n
0.69749,0.42063,n
0.53366,0.51813,n
0.45420,0.68386,n
0.79625,0.74357,p
0.42285,0.74118,p
0.17765,0.60310,p
0.25654,0.12549,p
0.75719,0.31823,n
0.60615,0.63827,p
0.53089,0.68177,n
0.26703,0.33517,p
0.66620,0.42183,n
0.68787,0.33534,n
0.49321,0.29727,n
0.03254,0.07351,p
0.93130,0.62609,p
0.77557,0.49664,n
0.80115,0.13242,p
0.84050,0.25215,p
0.62754,0.42197,n
0.62497,0.59872,n
0.76915,0.37077,n
0.81058,0.52567,p
0.66550,0.48482,p
0.26788,0.00260,p
0.20818,0.69493,p
0.67316,0.66017,n
0.95864,0.91365,p
0.43478,0.56483,n
0.26799,0.98831,n
0.87793,0.64501,p
0.15419,0.98920,p
0.27874,0.40188,p
0.38742,0.64164,p
0.59949,0.40895,n
0.61066,0.67676,n
0.73602,0.99125,p
0.66139,0.91756,p
0.68259,0.63507,p
0.91275,0.53694,p
0.07523,0.81440,p
0.19051,0.68158,n
0.39348,0.15184,p
0.46299,0.61483,n
0.90530,0.04008,p
0.07279,0.68816,p
0.56350,0.38165,n
0.86672,0.81532,p
0.38751,0.39952,n
0.42214,0.54417,n
0.52266,0.73115,n
0.67539,0.32118,n
0.70221,0.68106,n
0.55931,0.27470,p
0.52570,0.26669,p
0.25633,0.85865,p
0.74171,0.60681,n
0.26872,0.09027,n
0.70228,0.69633,n
0.33024,0.85347,p
0.45259,0.63284,p
0.88373,0.45867,p
0.35052,0.25343,p
0.79571,0.39050,n
0.01305,0.52563,p
0.56291,0.74305,n
0.58379,0.26174,n
0.54205,0.55947,p
0.35360,0.09344,p
0.12188,0.01796,p
0.79404,0.98584,p
0.61912,0.60581,n
0.43739,0.87784,p
0.36786,0.53859,n
0.99921,0.21061,p
0.50933,0.89371,p
0.26693,0.37023,p
0.78993,0.79758,p
0.89185,0.86280,p
0.69000,0.34962,n
0.78869,0.48678,n
0.42867,0.64442,n
0.17670,0.93323,p
0.45344,0.38948,n
0.66709,0.30925,n
0.52973,0.89952,p
0.38429,0.39089,n
0.78508,0.62462,n
0.65923,0.72887,n
0.88756,0.00157,n
0.54039,0.17746,p
0.74740,0.38218,n
0.43954,0.30884,n
0.11613,0.56088,p
0.50660,0.39378,n
0.43346,0.89946,p
0.53907,0.34547,p
0.46158,0.30901,n
0.97839,0.22173,p
0.31804,0.20452,p
0.95277,0.53778,n
0.74787,0.99607,p
0.76601,0.48914,n
0.40593,0.05847,p
0.71157,0.54648,n
0.44347,0.59152,n
0.42997,0.53394,n
0.37655,0.68123,p
0.29690,0.48399,p
0.47947,0.51072,n
0.15173,0.87885,p
0.65898,0.56767,n
0.56894,0.29155,n
0.35353,0.49489,n
0.71395,0.85475,p
0.55077,0.25125,p
0.62634,0.43836,n
0.15175,0.01443,p
0.55362,0.32004,n
0.26531,0.33783,p
0.43011,0.43691,n
